CO(GT),PT08.S1(CO),NMHC(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,C6H6(GT)
-1.036724661262424,-0.6536250257749741,0.0,-1.3622504739158454,-1.0587963207483377,2.661209197617381,-1.0227336987969682,-0.217308760980725,-1.2912067229085409,-0.5410435156028165,0.6227128038370917,-0.2594960898222547,2.5
-0.7624914740114903,-0.09934528412833557,0.0,-0.8899417224699682,-0.7205782253412315,1.854959321797905,-0.45993971218867996,0.13693693947943578,-0.4882153460772537,-0.5517846394290518,0.5888317602615167,-0.2996252339999838,4.3
0.15161915015828842,1.2354508284084673,0.0,0.03239706573094335,-0.36284754750679216,0.5163777972001852,0.05595477553558423,0.619187388845369,0.4095942007119715,-0.5195612679503457,0.5662443978778002,-0.2704188154564296,8.9
0.42585233740922185,1.5069347835006983,0.0,0.3131088708355686,-0.5124440127830122,0.16493554363784946,-0.20199246832654785,0.8156597941426009,0.6258981509285175,-0.4336322773404632,0.2895492086772725,-0.3459280926665944,10.5
0.6086744622431778,1.9424402947944857,0.0,0.6250108765073744,-0.3888643240765695,-0.13482402557708395,-0.08474372111648783,1.0389238910712737,0.9903554917043417,-0.39066778203552194,0.24437448390983915,-0.3183838280238927,12.5
0.7914965870771333,2.219580165617805,0.0,0.5938206759401938,-0.20024269394568336,-0.17617017305500582,0.05595477553558423,1.0508313095741362,1.1829548994314032,-0.3477032867305806,0.23308080271798112,-0.2792044860752224,12.3
0.6086744622431778,2.3100748173152152,0.0,0.49579433130048345,-0.2847972177974599,-0.10381441496864258,-0.06129397167447582,1.0180859086912641,1.2303639844103722,-0.25103317229446265,0.1144971502034691,-0.25261002366157953,11.7
0.6086744622431778,2.338354395970656,0.0,0.5002500742386521,-0.37585593579168086,0.035728832769343674,-0.13164322000051185,0.9525951069255202,1.0851736616622796,-0.16510418168457996,-0.004086502311042926,-0.22340360511802504,11.7
0.15161915015828842,1.6653004239711664,0.0,0.11260043861797914,-0.655536283916788,0.5060412603307047,-0.41304021330465596,0.6578864989796722,0.433298743201456,0.03897717101389105,-0.2864285321074999,-0.20227050552146947,9.3
-0.2140250995096232,1.263730407063908,0.0,-0.19484582411565804,-0.8506621081901184,0.9195027351099232,-0.553738709956728,0.4703446575595871,-0.23635458212648097,0.09268279014506767,-0.32030957568307483,-0.17710074645141471,7.6
-0.30543616192660095,1.1393002609799687,0.0,-0.3730755416424042,-0.9547292144692281,1.2089257674553762,-0.8116859538188601,0.36913160028525543,-0.7134084997273564,0.09268279014506767,-0.32030957568307483,-0.17306408697791525,6.7
0.15161915015828842,1.7557950756685767,0.0,0.1749808397523403,-0.6945614487714541,0.6610893133729117,-0.38959046386264395,0.6965856091139755,-0.1948716327698831,0.04971829484012653,-0.23560696674413775,-0.15810470187024117,9.7
0.3344412749922439,2.0951500195338655,0.0,0.6027321618165311,-0.5449649834952339,0.27863744920213457,-0.014394472790451798,1.0686924373284301,0.4125572685231571,-0.014728448117285568,-0.09443595184590925,-0.11346399710448334,12.4
1.4313740239959787,3.1188707668608204,0.0,1.2087132014074682,-0.07015881109679632,-0.3518912998361737,0.5952990127018604,1.5003363580571973,1.2155486453544444,-0.13288081020587428,0.2048465997383354,-0.014922015839645808,16.6
1.79701827366389,3.0736234410121153,0.0,1.1730672579021189,0.020899906897424592,-0.3570595682709139,0.6656482610278964,1.3991233007828658,1.2896253406340834,-0.16510418168457996,0.18790607795054776,-0.07309740236948986,16.4
1.2485518991620226,2.564591025214182,0.0,0.8032405940341206,-0.12869655837879548,-0.08830960966442188,0.33735176883972834,1.2056277501113493,0.9370202711030016,-0.24029204846822752,0.32907709284877623,-0.06122487450625641,13.7
0.3344412749922439,1.3655368902234946,0.0,0.20171529738135222,-0.5124440127830122,0.3199835966800564,0.00905527665156021,0.8841274505340606,0.3503328444882603,-0.2617742961206981,0.4194265423836426,-0.02133318088579169,9.9
0.15161915015828842,1.2863540699882605,0.0,0.04130855160728066,-0.675048866344121,0.5318826025044059,-0.3192412155366079,0.7650532655054352,0.08661980929274528,-0.29399766759940393,0.5493038760900131,0.031855743941494076,8.9
0.7914965870771333,2.117773682458218,0.0,0.31756461377373724,-0.3303265767945704,0.17010381207258968,-0.08474372111648783,0.8900811597854918,0.5784890659495485,-0.31547991525187474,0.6001254414533752,0.04135376623208084,10.6
0.15161915015828842,1.2354508284084673,0.0,-0.24831473937368187,-0.6035027307772332,0.7179402661550542,-0.48338946163069196,0.48225207606244963,0.1399550298940854,-0.3799266582092866,0.7300027751597452,0.04182866734661013,7.4
-0.30543616192660095,0.686827002492917,0.0,-0.46664614334394594,-0.8896872730447846,1.0435411775436887,-0.624087958282764,0.33043249015095216,-0.3074682095949344,-0.32622103907811,0.4871886295347924,-0.06431173175069703,6.2
-0.7624914740114903,-0.11065711559051186,0.0,-0.9656893524188352,-1.1108298738878926,1.7257526109293992,-1.0461834482389802,0.13693693947943578,-0.9089709752656034,-0.4014089058617572,0.7130622533719579,-0.006136345220852974,4.0
-1.128135723679402,-0.7610874246656488,0.0,-1.4870112761845677,-1.3124598923036674,2.573348634226797,-1.7496759314993404,-0.07441973894637442,-1.2645391126078709,-0.44437340116669855,0.8485864276742573,0.022357721650907315,2.1
-1.036724661262424,-0.09368936839724742,0.0,-1.072627182934883,-1.0002585734663385,1.761930489972581,-1.1399824460070282,0.22921943287662053,-0.5682181769792639,-0.47659677264540456,1.0292853267439899,0.09691719663201304,3.6
-0.6710804115945126,0.41534304740068584,0.0,-0.8632072648409562,-0.675048866344121,1.3433007467586222,-0.45993971218867996,0.33638619940238346,0.08365674148155972,-0.44437340116669855,0.9784637613806273,0.1144885378695987,4.4
-0.4882582867605569,0.7829775699214154,0.0,-0.6493316038088608,-0.7465950019110088,1.002195030065767,-0.506839211072704,0.4316455474252838,0.1784749114394977,-0.35844441055681586,0.797764862310895,0.12066225235847994,5.4
-0.2140250995096232,1.2411067441395554,0.0,-0.2928721687553684,-0.6685446722016767,0.5783970184170679,-0.41304021330465596,0.6489559351025252,0.3177390985652191,-0.25103317229446265,0.6227128038370917,0.15343042926100434,7.1
-0.12261403709264525,1.1166765980556161,0.0,-0.2572262252500192,-0.7791159726232306,0.5628922131128473,-0.6944372066088,0.6876550452368285,-0.020050631909934946,0.028236047187655575,0.0919097878197526,0.11353873564054014,7.3
-0.12261403709264525,1.0488056092825584,0.0,-0.19930156705382668,-0.7986285550505636,0.779959487371937,-0.670987457166788,0.6013262610910751,-0.2985790061613778,0.0819416663188322,-0.10572963303776728,0.006448534314174145,7.6
-0.031202974675667502,0.8904399688120902,0.0,-0.3552525698897296,-0.805132749193008,0.9246710035446635,-0.7178869560508121,0.4554603844310089,-0.5474767023009649,0.23231739988612696,-0.3598374598545786,-0.031068653733643096,6.8
-0.5796693491775347,0.26263332266130585,0.0,-0.827561321335607,-1.156359232885003,1.7670987584073212,-1.4682789381951964,0.27387225226235506,-1.175647078272304,0.2967641428435387,-0.4332463876016576,-0.022757884229380073,4.6
-0.30543616192660095,0.9130636317364428,0.0,-0.05226205009426108,-1.0587963207483377,0.826473903284599,-1.1634321954490403,0.7561227016282882,-1.0363828911465827,0.2752818951910681,-0.48971479356094905,-0.10230382091304407,8.4
-0.031202974675667502,0.7151065811483577,0.0,-0.33297385519888634,-0.8311495257627854,1.3329642098891417,-0.506839211072704,0.27089539763663945,-1.0660135692584383,0.17861178075495035,-0.5631237213080277,-0.30389934403074786,6.9
0.3344412749922439,1.2693863227949962,0.0,0.045764294545449315,-0.6100069249196775,0.8213056348498589,-0.13164322000051185,0.5715577148339187,-0.7252607709720986,0.0819416663188322,-0.37677798164236626,-0.24121239691287535,9.0
1.705607211246912,2.6268060982561514,0.0,0.9948375403753728,-0.3433349650794591,-0.17100190462026557,0.12630402386162026,1.3663778998999938,0.3414436410547036,-0.014728448117285568,-0.23560696674413775,-0.23028967127870048,15.1
1.4313740239959787,2.3722898903571847,0.0,0.6383781053218803,-0.26528463537012686,0.10808459085570692,0.19665327218765627,0.979386798556961,0.3651481835441881,-0.08991631490093276,0.007207178880815514,-0.12652377775404028,12.6
2.1626625233318015,2.9605051263903523,0.0,1.0037490262517101,0.2615550901678656,-0.17100190462026557,0.7828970082379565,1.265164842625662,1.8674235638152679,-0.07917519107469767,-0.06055490827033432,-0.16665292193176937,15.1
0.7914965870771333,1.3259454801058776,0.0,0.20617104031952088,-0.2457720529427938,0.4181806969401208,0.29045226995570433,0.7680301201311508,0.7859038127325378,-0.13288081020587428,0.06367558484010691,-0.1267612283113049,9.9
-0.031202974675667502,0.6415796766442118,0.0,-0.13246542298129688,-0.675048866344121,0.6765941186771324,-0.13164322000051185,0.5328586046996154,0.27033001358625014,-0.17584530551081543,0.21049344033426462,-0.07309740236948986,8.0
-0.031202974675667502,0.7320743283416221,0.0,-0.14137690885763418,-0.7400908077685645,0.6094066290255093,-0.41304021330465596,0.6221642434710846,0.17551184362831213,-0.24029204846822752,0.4024860205958553,-0.005661444106323688,7.9
-0.2140250995096232,0.4492785417872147,0.0,-0.5022920868492952,-0.8636704964750072,0.9970267616310267,-0.57718845939874,0.49713634919102784,-0.2896898027278211,-0.2725154199469332,0.6791812097963831,0.1655404076815027,6.1
-0.39684722434357894,0.075988103535397,0.0,-0.7161677478813906,-0.9872501851814498,1.2812815255417394,-0.8116859538188601,0.39294643729098055,-0.5593289735457072,-0.30473879142563925,0.7074154127760288,0.13847104415333025,5.1
-0.6710804115945126,0.04770852487995626,0.0,-0.711712004943222,-0.9091998554721177,1.3949834311060245,-0.8116859538188601,0.3661547456595398,-0.911934043076789,-0.31547991525187474,0.5436570354940838,-0.006373795778117616,5.1
1.5227850864129566,2.4458167948613307,0.0,1.3468412324906964,0.0013873244700915374,-0.3622278367056541,0.12630402386162026,1.7295541642373014,0.7266424565088266,-0.30473879142563925,0.32343025225284744,-0.15454294351127126,17.7
1.6141961488299346,1.682268171164431,0.0,1.444867577130407,-0.07666300523924068,-0.470761473835199,0.10285427441960825,1.6283411069629699,0.6821964393410432,-0.13288081020587428,-0.33160325687493286,-0.4608541623826941,18.4
-0.12261403709264525,-0.0427861268174541,0.0,-0.32851811226071764,-0.7205782253412315,1.1882526937164153,-0.647537707724776,0.20540459587089543,-0.695630092860243,-0.07917519107469767,-0.5405363589243112,-0.5767300343278524,6.9
-0.30543616192660095,0.04770852487995626,0.0,-0.2661377111263565,-0.6620404780592323,1.1572430831079739,-0.553738709956728,0.27982596151378636,-0.7134084997273564,-0.014728448117285568,-0.6365326490551063,-0.5836161004885279,7.3
-0.031202974675667502,0.16082683950171922,0.0,0.16161361093783433,-0.675048866344121,0.7489498767634956,-0.48338946163069196,0.48225207606244963,-0.526735227622666,0.2537996475385975,-1.0374583313660755,-0.702578829678127,9.6
0.06020808774131046,0.11557951365301404,0.0,0.295285899082894,-0.7726117784807862,0.7902960242414174,-0.553738709956728,0.5477428778281936,-0.6630363469372018,0.2860230190173036,-1.1221609403050126,-0.749119138902002,10.4
0.24303021257526636,0.10426768219083773,0.0,0.4155909584134476,-0.6035027307772332,0.7747912189371967,-0.2723417166525839,0.5715577148339187,-0.5474767023009649,0.2860230190173036,-1.2350977522235953,-0.8744930331377471,11.2
0.15161915015828842,0.07033218780430886,0.0,0.33538758552641185,-0.6230153132045662,0.8419787085888197,-0.2723417166525839,0.4733215121853027,-0.574144312601635,0.2860230190173036,-1.1955698680520914,-0.8407750540061641,10.7
0.42585233740922185,0.5510850249468013,0.0,0.10368895274164183,-0.6295195073470106,0.1235893961599276,-0.624087958282764,0.9198497060426483,0.9370202711030016,-0.14362193403210938,1.1478689792585015,0.7418329101628538,9.3
-0.30543616192660095,-0.19549585155683408,0.0,-0.4220887139622594,-0.915704049614562,0.7076037292855737,-0.9289347010289201,0.6906318998625443,0.21995786079609556,-0.22955092464199206,1.2551589505811556,0.6831826225184807,6.5
-1.21954678609638,-1.264463924732494,0.0,-1.3533389880395081,-1.3124598923036674,2.082363132926475,-1.8434749292673884,0.05656186458511359,-1.3741726216217367,-0.20806867698952147,1.0801068921073518,0.5692063550314396,2.6
-1.128135723679402,-1.1683133573039954,0.0,-1.1973879852036053,-1.2734347274490012,1.9531564220579696,-1.7731256809413525,0.11014524784799505,-1.3208374010203965,-0.20806867698952147,1.068813210915494,0.5720557617186153,3.1
-0.6710804115945126,-0.39345290214491924,0.0,-0.4220887139622594,-0.9807459910390055,0.5887335552865485,-1.0227336987969682,0.6459790804768096,-0.4289539898535425,-0.1865864293370509,1.0462258485317772,0.5855904434827015,6.5
-0.39684722434357894,-0.18418402009465779,0.0,-0.4087214851477534,-0.9547292144692281,0.6404162396339508,-0.8820352021448961,0.5953725518396439,-0.3133943452173056,-0.10065743872716824,0.7921180217149659,0.5309768153118279,6.5
-0.12261403709264525,0.27960106985457034,0.0,0.01902983691643739,-0.7921243609081193,0.2683009123326541,-0.57718845939874,0.8275672126454635,0.12217662302697202,0.0819416663188322,0.3742518176162096,0.4659153626213084,8.8
0.15161915015828842,0.21738599681260068,0.0,0.014574093978268735,-0.7010656429138984,0.4336855022443415,-0.506839211072704,0.7055161729911223,-0.10597959843431624,0.3182463904960096,-0.10572963303776728,0.3569255568368258,8.8
-0.031202974675667502,0.20041824961933624,0.0,0.08141023805079856,-0.7856201667656749,0.5525556762433668,-0.57718845939874,0.7204004461197006,-0.2719113958607077,0.6404801052830693,-0.6365326490551063,0.23273891538740396,9.2
0.06020808774131046,0.16082683950171922,0.0,0.09032172392713586,-0.8116369433354523,0.5112095287654449,-0.57718845939874,0.6459790804768096,-0.3430250233291612,0.7908558388503637,-0.9075809976597053,0.08172036096707432,9.2
-0.5796693491775347,-0.6762486886993266,0.0,-0.4978363439111265,-1.045787932463449,1.250271914933298,-1.0461834482389802,0.2202888689994736,-1.1223118576709639,0.7478913435454226,-0.9301683600434217,-0.008985751908029213,6.1
-0.5796693491775347,-0.6705927729682385,0.0,-0.4131772280859221,-1.0848130973181151,1.1727478884121945,-0.9992839493549561,0.23814999675376744,-1.3356527400763245,0.66196235293554,-0.7438226203777604,0.11733794455677495,6.5
-0.12261403709264525,-0.17852810436356964,0.0,0.09032172392713586,-0.9482250203267838,0.6507527765034312,-0.670987457166788,0.5030900584424591,-1.0511982302025105,0.8015969626765992,-0.9979304471945715,-0.028694148160996667,9.2
0.06020808774131046,-0.1615603571703052,0.0,-0.07454076478510435,-0.8311495257627854,0.7592864136329761,-0.45993971218867996,0.5596502963310562,-0.959343128055758,0.7371502197191871,-0.817231548124839,0.12944792297727278,8.3
-0.12261403709264525,-0.20680768301901037,0.0,-0.078996507723273,-0.8896872730447846,0.7541181451982358,-0.3661407144206319,0.544766023202478,-1.1341641289157063,0.5438099908469513,-0.6082984460754607,0.12446146127471475,8.3
0.42585233740922185,0.2400096597369533,0.0,0.3799450149080984,-0.7270824194836758,0.24245957015895292,-0.15509296944252385,0.7769606840082977,-0.8111897374964799,0.3934342572796568,-0.5123021559446655,0.024257326109024455,11.0
1.8884293360808682,1.4051283003411117,0.0,0.9458243680555175,-0.20024269394568336,-0.2226845889676679,0.47805026549180035,1.0865535650827238,0.1636595723835699,0.2215762760598915,-0.29207537270342915,0.01808361162014322,14.7
0.7914965870771333,0.5058376990980962,0.0,0.3487548143409178,-0.45390626550101304,0.17010381207258968,0.03250502609357222,0.7710069747568664,-0.05560744564416169,0.03897717101389105,0.21049344033426462,0.23748792653269735,10.8
0.06020808774131046,0.019428946224515527,0.0,0.11705618155614779,-0.7596033901958975,0.3303201335495369,-0.24889196721057188,0.7174235914939849,-0.40228637955287244,-0.08991631490093276,0.4250733829795718,0.2260902997839929,9.4
1.5227850864129566,1.5634939408115798,0.0,0.9636473398081922,-0.2717888295125712,-0.38806917887935527,0.10285427441960825,1.2979102435085341,0.6999748462081565,-0.13288081020587428,0.5436570354940838,0.2659819934044576,14.8
1.6141961488299346,1.7162036655509598,0.0,0.7408601928997595,-0.2327636646579051,-0.1916749783592265,0.43115076660777635,1.0538081641998518,0.49848623504753836,-0.11139856255340333,0.594478600857446,0.33792951225565226,13.3
0.3344412749922439,0.48321403617374364,0.0,-0.061173535970598394,-0.7856201667656749,0.3820028178969392,-0.2723417166525839,0.5477428778281936,0.35329591229944585,-0.15436305785834487,0.639653325624879,0.3156091598727732,8.4
-0.12261403709264525,-0.05409795827963039,0.0,-0.1502883947339715,-0.9742417968965612,0.4698633812875231,-0.8585854527028841,0.6876550452368285,0.32959136980996134,-0.16510418168457996,0.7017685721800996,0.33508010556847606,7.9
-0.9453135988454461,-0.8119906662454421,0.0,-0.6181414032416802,-1.2214011743094464,0.9660171510225853,-1.3041306921011122,0.3602010364081085,-0.42302785423117134,-0.24029204846822752,0.8034117029068243,0.3051613353531279,5.5
-1.21954678609638,-1.5076683011692844,0.0,-1.3355160162868336,-1.2539221450216682,2.118541011969657,-1.7262261820573284,0.0327470275793885,-0.9415647211886446,-0.42289115351422796,0.9728169207846985,0.1398957474969181,2.6
-1.128135723679402,-1.2192165988837889,0.0,-1.0637156970585457,-1.0978214856030037,1.7360891477988798,-1.5386281865212323,0.1220526663508576,-0.7104454319161708,-0.5947491347339932,1.2551589505811556,0.07887095427989808,3.6
-1.036724661262424,-0.9647003909848222,0.0,-0.787459634892089,-1.156359232885003,1.2089257674553762,-1.5151784370792203,0.3066176531452271,-0.5622920413568928,-0.46585564881916913,1.0292853267439899,0.12018735124395066,4.8
-0.6710804115945126,-0.5291948796910347,0.0,-0.5423937732928131,-0.9026956613296733,0.7696229505024565,-0.9992839493549561,0.4554603844310089,-0.19783470058106867,-0.28325654377316867,0.7695306593312494,0.2044822990729083,5.9
-0.4882582867605569,-0.20115176728792222,0.0,-0.3418853410752236,-0.8571663023325629,0.6094066290255093,-0.788236204376848,0.535835459325331,-0.2926528705390066,-0.10065743872716824,0.47589494834293394,0.2659819934044576,6.9
-0.30543616192660095,0.019428946224515527,0.0,-0.04335056421792377,-0.8896872730447846,0.4543585759833024,-0.741336705492824,0.6668170628568191,-0.40228637955287244,0.2860230190173036,-0.18478540138077515,0.22205364031049346,8.5
-0.5796693491775347,-0.4160765650692718,0.0,-0.4978363439111265,-0.9612334086116725,1.1003921303258313,-0.9054849515869081,0.34531676327953037,-0.9415647211886446,0.5330688670207161,-0.653473170842894,0.049664535736343864,6.1
-0.5796693491775347,-0.4387002279936244,0.0,-0.4755576292202833,-1.0002585734663385,1.183084425281675,-0.9992839493549561,0.282802816139502,-1.1193487898597785,0.6082567338043633,-0.7889973451451933,-0.01729652141229276,6.2
-0.7624914740114903,-0.7554315089345607,0.0,-0.7740924060775831,-1.0522921266058933,1.4673391891923877,-1.0930829471230041,0.06251557383654487,-1.1993516207617885,0.6189978576305984,-0.8624062728922719,-0.08520738078998796,4.8
-0.6710804115945126,-0.3142700819096852,0.0,-0.3597083128278982,-1.0132669617512273,1.0745507881521301,-0.8820352021448961,0.3095945077709427,-1.154905603594005,0.6404801052830693,-0.9188746788515636,-0.13649670115915633,6.8
-0.39684722434357894,-0.19549585155683408,0.0,-0.3062393975698744,-0.8701746906174516,0.7541181451982358,-0.624087958282764,0.3661547456595398,-0.9771215349228715,0.5652922384994218,-0.772056823357406,-0.04792764329943484,7.0
-0.7624914740114903,-0.35951740775839036,0.0,-0.6136856603035116,-1.0197711558936715,1.2657767202375187,-1.0227336987969682,0.08335355621655433,-1.2645391126078709,0.7801147150241283,-1.1221609403050126,-0.22886496793511263,5.5
-0.031202974675667502,0.44362262605612657,0.0,0.13042341037065375,-0.6165111190621219,0.423348965374861,-0.10819347055849983,0.6608633536053878,-0.43191705766472804,0.6297389814568339,-0.8849936352759888,-0.09660500753869186,9.5
0.3344412749922439,1.0601174407447347,0.0,0.5314402748058327,-0.5319565952103452,0.035728832769343674,0.07940452497759623,0.9109191421655013,0.21699479298491,0.4256576287583629,-0.48971479356094905,0.08979367991407322,11.9
1.2485518991620226,1.767106907130753,0.0,0.8166078228486265,-0.10918397595146244,-0.34155476296669324,0.29045226995570433,1.3038639527599654,0.8333128977115069,0.2752818951910681,-0.026673864694759405,0.38138296423508666,13.8
